256330931;38.71112;-9.141722;-0.1595531;0.6756365
490185700;38.71099;-9.142228;-0.159562;0.6756343
489753387;38.71111;-9.141778;-0.1595541;0.6756363
256329566;38.71375;-9.145175;-0.1596134;0.6756824
1623055812;38.71139;-9.146867;-0.1596429;0.6756412
1623055816;38.71146;-9.147767;-0.1596587;0.6756425
1623055952;38.71451;-9.147532;-0.1596546;0.6756957
256331295;38.71182;-9.146688;-0.1596398;0.6756487
256331296;38.7115;-9.147608;-0.1596559;0.6756431
256490872;38.71159;-9.147283;-0.1596502;0.6756446
418349175;38.71136;-9.147199;-0.1596487;0.6756406
730891962;38.71066;-9.14722;-0.1596491;0.6756284
730891999;38.7107;-9.147539;-0.1596547;0.6756291
730892020;38.71072;-9.147728;-0.159658;0.6756295
730892032;38.71103;-9.14774;-0.1596582;0.6756349
733181346;38.70978;-9.146756;-0.159641;0.6756132
733181640;38.71071;-9.147181;-0.1596484;0.6756293
733182040;38.70986;-9.147131;-0.1596476;0.6756145
733182313;38.71011;-9.146919;-0.1596439;0.6756188
1508014026;38.71001;-9.147563;-0.1596551;0.6756171
734063502;38.7095;-9.145256;-0.1596148;0.6756082
1127718374;38.7129;-9.143248;-0.1595798;0.6756675
1127718375;38.7134;-9.143566;-0.1595853;0.6756763
418349001;38.7098;-9.147515;-0.1596543;0.6756135
256489993;38.71424;-9.144086;-0.1595944;0.6756909
296217008;38.71274;-9.142694;-0.1595701;0.6756647
1938177300;38.71096;-9.146787;-0.1596415;0.6756337
1123890718;38.71109;-9.14878;-0.1596763;0.6756361
256328853;38.71101;-9.147485;-0.1596537;0.6756346
256328854;38.71099;-9.147129;-0.1596475;0.6756343
256330738;38.71085;-9.145965;-0.1596272;0.6756317
256329416;38.71088;-9.146206;-0.1596314;0.6756323
1938438483;38.71038;-9.143697;-0.1595876;0.6756235
1938438487;38.71041;-9.143746;-0.1595885;0.6756241
1938438495;38.71065;-9.144669;-0.1596046;0.6756282
1938438497;38.71066;-9.144378;-0.1595995;0.6756285
488783071;38.71078;-9.145793;-0.1596242;0.6756306
256328856;38.71074;-9.145234;-0.1596144;0.6756299
256328857;38.71066;-9.144775;-0.1596064;0.6756284
256328858;38.71065;-9.144551;-0.1596025;0.6756282
256328860;38.71079;-9.143194;-0.1595788;0.6756307
256328994;38.71036;-9.143613;-0.1595861;0.6756232
256329260;38.71082;-9.145768;-0.1596238;0.6756312
256330573;38.71078;-9.143333;-0.1595813;0.6756306
1938438498;38.71069;-9.144947;-0.1596094;0.6756291
1952697093;38.71509;-9.147641;-0.1596565;0.6757059
2332293262;38.71211;-9.147325;-0.1596509;0.6756538
2332293263;38.71213;-9.14741;-0.1596524;0.6756542
2332293265;38.71239;-9.147499;-0.159654;0.6756587
733182159;38.71257;-9.147606;-0.1596558;0.6756618
2332319482;38.71215;-9.147236;-0.1596494;0.6756545
256498152;38.71257;-9.146825;-0.1596422;0.6756619
256498154;38.71279;-9.145756;-0.1596235;0.6756657
256498155;38.71285;-9.145043;-0.1596111;0.6756667
418349005;38.71098;-9.146996;-0.1596452;0.6756341
2149654876;38.71523;-9.14609;-0.1596294;0.6757083
2149654881;38.71343;-9.145471;-0.1596186;0.6756769
256330495;38.71097;-9.144098;-0.1595946;0.6756338
256490871;38.71268;-9.147625;-0.1596562;0.6756638
218009003;38.71049;-9.142366;-0.1595644;0.6756254
418349004;38.71027;-9.147481;-0.1596537;0.6756217
1867753629;38.71005;-9.147551;-0.1596549;0.6756179
1867753631;38.71029;-9.147468;-0.1596534;0.675622
2430462905;38.71584;-9.147791;-0.1596591;0.6757188
256329831;38.71233;-9.145309;-0.1596158;0.6756577
256329956;38.71242;-9.143747;-0.1595885;0.6756591
256330294;38.71275;-9.14503;-0.1596109;0.675665
256330581;38.71315;-9.14508;-0.1596117;0.6756719
256330829;38.71237;-9.144588;-0.1596032;0.6756583
256330293;38.71296;-9.144176;-0.159596;0.6756685
2448587833;38.71259;-9.147193;-0.1596486;0.6756621
256498153;38.71276;-9.146247;-0.1596321;0.6756652
256498523;38.7122;-9.14626;-0.1596324;0.6756553
2459942015;38.71161;-9.142253;-0.1595624;0.6756451
2463302256;38.71601;-9.147816;-0.1596595;0.6757218
256330443;38.71394;-9.145199;-0.1596138;0.6756857
2496817106;38.71366;-9.145548;-0.1596199;0.6756808
1952697083;38.71368;-9.146759;-0.1596411;0.6756812
256330703;38.71437;-9.14534;-0.1596163;0.6756932
256330497;38.71305;-9.143768;-0.1595889;0.6756701
256330503;38.71074;-9.14372;-0.159588;0.6756298
256331115;38.71144;-9.144489;-0.1596014;0.675642
256331116;38.71145;-9.144093;-0.1595945;0.6756423
256330799;38.71284;-9.144655;-0.1596043;0.6756665
733182085;38.71333;-9.147568;-0.1596552;0.675675
256331182;38.71193;-9.14337;-0.1595819;0.6756507
491102948;38.71244;-9.143438;-0.1595831;0.6756595
1127052715;38.71083;-9.143336;-0.1595813;0.6756314
256498273;38.71134;-9.14549;-0.1596189;0.6756403
490185702;38.71085;-9.143336;-0.1595813;0.6756319
734057836;38.71061;-9.14354;-0.1595849;0.6756275
1623055801;38.7111;-9.148874;-0.159678;0.6756361
730314065;38.71069;-9.146368;-0.1596342;0.675629
730891984;38.71048;-9.146566;-0.1596377;0.6756254
208867972;38.71168;-9.14223;-0.159562;0.6756463
1127052711;38.71074;-9.143329;-0.1595812;0.6756298
205319469;38.71059;-9.142307;-0.1595634;0.6756274
2149654875;38.71347;-9.146002;-0.1596278;0.6756776
256331119;38.7115;-9.143355;-0.1595817;0.6756431
256331120;38.71152;-9.142929;-0.1595742;0.6756436
418349006;38.711;-9.143712;-0.1595879;0.6756344
1123890639;38.71099;-9.145555;-0.1596201;0.6756343
418349177;38.71127;-9.144865;-0.159608;0.675639
1118850749;38.7113;-9.145117;-0.1596124;0.6756396
1123890739;38.71086;-9.145583;-0.1596205;0.675632
256329794;38.71079;-9.145599;-0.1596208;0.6756308
1127718373;38.71203;-9.142811;-0.1595722;0.6756524
2496818342;38.71476;-9.144407;-0.1596;0.6757
256330196;38.71313;-9.143383;-0.1595821;0.6756716
491133056;38.7131;-9.143528;-0.1595847;0.6756712
2589592497;38.71052;-9.142461;-0.159566;0.675626
2501534997;38.71273;-9.146339;-0.1596337;0.6756646
2501689250;38.71279;-9.145847;-0.1596251;0.6756656
2502277637;38.71351;-9.147552;-0.1596549;0.6756783
2507209070;38.71038;-9.143486;-0.1595839;0.6756235
2508577995;38.71015;-9.145273;-0.1596151;0.6756195
2508578001;38.71082;-9.145807;-0.1596244;0.6756313
2508578003;38.7109;-9.146312;-0.1596332;0.6756326
2508578004;38.71102;-9.147657;-0.1596567;0.6756348
2507209072;38.7103;-9.143483;-0.1595839;0.6756222
3153642374;38.71051;-9.147321;-0.1596509;0.6756259
3153642375;38.71045;-9.147368;-0.1596517;0.6756247
3153642376;38.71035;-9.147436;-0.1596529;0.675623
3153642377;38.70995;-9.147564;-0.1596551;0.675616
3153642378;38.7099;-9.147549;-0.1596548;0.6756153
3153642379;38.70983;-9.147527;-0.1596545;0.675614
3164040888;38.71347;-9.145877;-0.1596257;0.6756775
3293540993;38.71056;-9.143815;-0.1595897;0.6756268
3513665246;38.71152;-9.143025;-0.1595759;0.6756434
3654061918;38.71075;-9.142984;-0.1595752;0.67563
3864518488;38.71416;-9.144585;-0.1596031;0.6756896
3989338967;38.71177;-9.142242;-0.1595622;0.6756479
4000117186;38.71457;-9.144283;-0.1595978;0.6756966
4000117189;38.71565;-9.146203;-0.1596314;0.6757156
