97735371;1131437114;1510754290;
97735318;364000720;257060186;
97735318;257060186;257059943;
97735456;1131437893;1131437164;
97735456;1131437164;1131438172;
97735456;1131438172;1131438235;
97735375;1131438186;1131437860;
97735375;1131437860;1131437208;
97735297;1131438204;1131438038;
97735297;1131438038;1131437901;
25625801;279296939;1131437785;
25625801;1131437785;279296761;
25625801;279296761;279296760;
25625801;279296760;279296759;
97739336;1131438204;1131437593;
97739336;1131437593;1131438239;
97739336;1131438239;1131438161;
97735360;247123253;1131438001;
97735317;1131437409;1131437650;
97735317;1131437650;1131437124;
4751555;30306568;1131575291;
4751555;1131575291;60981422;
4751555;60981422;1131575512;
4751555;1131575512;1131575593;
4751555;1131575593;30307020;
4751555;30307020;257060146;
97821503;1132307625;1132307586;
97821507;1132307541;1132307622;
97821510;1132307576;1132307634;
97821510;1132307634;1132307593;
97821510;1132307593;1132307631;
97821510;1132307631;1132307509;
97821510;1132307509;1132307541;
97821510;1132307541;1132307527;
97821510;1132307527;1132307492;
97821510;1132307492;1132307625;
97821510;1132307625;1132307561;
97821510;1132307561;1132307550;
97821510;1132307550;1132307564;
97821510;1132307564;1132307491;
97821510;1132307491;1132307570;
97821510;1132307570;1132307489;
97821510;1132307489;1132307592;
97821510;1132307592;1132307482;
97821510;1132307482;1132307500;
97821510;1132307500;1132307616;
97821510;1132307616;1132307613;
97821510;1132307613;1132307554;
97821510;1132307554;1132307552;
97821510;1132307552;1132307579;
97821510;1132307579;1132307544;
97821510;1132307544;1132307510;
97821510;1132307510;1132307483;
97717683;1131248072;1131248099;
97717683;1131248099;1131248782;
97717683;1131248782;1131248739;
97717683;1131248739;1131248485;
97822050;1132313247;1132313151;
97822050;1132313151;1132313153;
97822052;1132313255;1132313264;
97822052;1132313264;1132313259;
97822052;1132313259;1132313370;
97822052;1132313370;1132313248;
97822052;1132313248;1132313247;
97822058;1132313153;1132313392;
97822058;1132313392;1132313255;
97822060;1132313258;1132313381;
97822060;1132313381;1132313385;
97822060;1132313385;1132313221;
97822060;1132313221;1132313309;
97822060;1132313309;1132313363;
97822060;1132313363;1132313366;
97822060;1132313366;1132313302;
97822060;1132313302;1132313427;
97822060;1132313427;1132313279;
97822060;1132313279;1132313285;
97822060;1132313285;1132313425;
97822060;1132313425;1132313421;
97822060;1132313421;1132313422;
97822060;1132313422;1132313162;
97822060;1132313162;1132313160;
97822060;1132313160;1132313268;
97822060;1132313268;1132313265;
97822060;1132313265;1132313276;
97822060;1132313276;1132313395;
97822060;1132313395;1132313365;
97822060;1132313365;1132313388;
97822060;1132313388;1132313386;
97822060;1132313386;1132313498;
97822060;1132313498;1132313377;
97822060;1132313377;1132313247;
97822061;1132313425;1132313138;
98042150;1131438158;1134501211;
98042150;1134501211;1134501415;
98042153;1134501507;1134501231;
98042153;1134501231;1134501145;
98042153;1134501145;1134501483;
98042153;1134501483;1134501409;
98042153;1134501409;1134501353;
98042158;1134501511;1134501443;
98042151;1134501415;1134501250;
98042161;1134501371;1134501252;
98042161;1134501252;1134501421;
98042161;1134501421;1134501507;
98042161;1134501507;1134501256;
98042161;1134501256;1134501299;
98042161;1134501299;1134501511;
98042161;1134501511;1134501177;
98042161;1134501177;1134501325;
98042161;1134501325;1134501327;
98042161;1134501327;1134501184;
98042161;1134501184;1134501471;
98042161;1134501471;1134501162;
98042161;1134501162;1134501329;
98042161;1134501329;1134501371;
98042162;1134501250;1134501189;
98042162;1134501189;1134501443;
98042162;1134501443;1134501423;
98042162;1134501423;1134501538;
98042162;1134501538;1134501140;
98042162;1134501140;1134501505;
98042162;1134501505;1134501535;
97498810;218023620;1128851736;
97498810;1128851736;1128851742;
97498810;1128851742;247123242;
97498810;247123242;247123243;
97498810;247123243;247123244;
97498810;247123244;1128851783;
97498810;1128851783;1128851581;
97498810;1128851581;1128851784;
97498810;1128851784;1134501414;
97498810;1134501414;247123245;
97498810;247123245;247123246;
97498810;247123246;1128851743;
97498810;1128851743;247123247;
97498810;247123247;1128851693;
97498810;1128851693;1128851698;
97498810;1128851698;1134501446;
97498810;1134501446;1128851617;
97498810;1128851617;247123248;
97498810;247123248;1128851597;
97498810;1128851597;247123249;
97498810;247123249;1135593983;
97498810;1135593983;247123250;
97498810;247123250;247123251;
98146089;1131437208;1135659457;
98146089;1135659457;1135659463;
98146089;1135659463;1135659456;
98146089;1135659456;1135659454;
98146089;1135659454;1135659453;
98146089;1135659453;364001274;
98146089;364001274;1135659459;
98146089;1135659459;1135659452;
98146089;1135659452;1135659458;
98146089;1135659458;1135659462;
98146089;1135659462;1131437893;
27572506;257060144;1131437136;
27572506;1131437136;1131437563;
27572506;1131437563;1131438235;
27572506;1131438235;1131437173;
27572506;1131437173;1131437295;
27572506;1131437295;1131437906;
27572506;1131437906;1131437300;
330216441;3448171950;364000714;
137762634;1131438001;1131437362;
137762634;1131437362;1131438246;
137762634;1131438246;1131437086;
137762634;1131437086;1131437404;
137762651;1109322919;1172904406;
137762651;1172904406;446941882;
137762651;446941882;1510754387;
137762674;446936352;1131438084;
137762674;1131438084;1131437358;
137762674;1131437358;446936351;
137762674;446936351;1131437793;
137762674;1131437793;1131438132;
137762674;1131438132;1131438158;
137762674;1131438158;257060096;
137762680;1510754288;1131437647;
137762680;1131437647;1131438204;
137762685;1131437647;1510754292;
137762646;1131438038;1510754314;
137762646;1510754314;1510754317;
32331226;364000709;3905554836;
32331226;3905554836;257060383;
32331226;257060383;257060384;
32331226;257060384;257060385;
32331226;257060385;1724490335;
32331226;1724490335;257060146;
97735325;1131437593;1131437699;
97735325;1131437699;1131437693;
97735325;1131437693;1131437099;
97759892;1131575593;1131575536;
97759892;1131575536;1131575514;
97759892;1131575514;1131575664;
97759892;1131575664;1131575654;
97759892;1131575654;1131575337;
97759892;1131575337;1131575418;
97759892;1131575418;1960295438;
236038763;1131437300;1109322911;
236038709;2441142499;1724490333;
236038709;1724490333;1109322886;
236038708;2441142499;2441142500;
236038708;2441142500;1131437300;
32906875;1109322911;2441142852;
32906875;2441142852;2441142499;
97735386;1131437199;1131438090;
97735386;1131438090;1131437972;
97735386;1131437972;1131437170;
97735386;1131437170;1131437713;
137762630;247123253;446936355;
137762630;446936355;1131437404;
137762630;1131437404;1510754322;
137762657;247123252;247123253;
384772505;279297081;370599661;
384772506;247123251;370599661;
384772506;370599661;1131437877;
384772506;1131437877;247123252;
384773260;1109322919;446938367;
384773260;446938367;1510754322;
